date,GOOG,MSFT
2016-02-17,34.569,46.050105589469666
2016-02-18,34.8015,46.63194577505269
2016-02-19,34.70249999999999,46.121736568892324
2016-02-22,35.125499999999995,46.79303278252612
2016-02-23,34.678999999999995,45.62949062133646
2016-02-24,34.039,44.93134579439253
2016-02-25,34.5293,45.29828136276392
2016-02-26,35.043,45.736890643274855
2016-02-29,34.884,45.34308962264151
2016-03-01,34.9885,45.57563472518068
2016-03-02,35.6,46.68113821529745
2016-03-03,35.301,46.34552332378223
2016-03-04,35.301,46.282884931770134
2016-03-07,34.345000000000006,45.271429276895944
2016-03-08,34.267,45.28482699903195
2016-03-09,34.7,46.41267839704769
2016-03-10,35.168,45.79060810758886
2016-03-11,35.8563,46.88251814584512
2016-03-14,36.2575,47.10627511754749
2016-03-15,36.238499999999995,47.20471114013809
2016-03-16,36.2255,47.795505427782885
2016-03-17,36.800000000000004,48.33246981339188
2016-03-18,36.5915,47.83572293886707
2016-03-21,36.675799999999995,47.37480683252878
2016-03-22,36.873000000000005,47.84922123173664
2016-03-23,36.807500000000005,48.09983913285159
2016-03-24,36.550000000000004,48.09087742114001
2016-03-28,36.625,47.73284019424729
2016-03-29,36.438,47.84024127216232
2016-03-30,37.437,49.13804305177112
2016-03-31,37.047,49.102232916892994
2016-04-01,36.85,48.84265411193089
2016-04-04,37.1215,49.227530218293346
2016-04-05,36.7685,48.74419541788856
2016-04-06,36.77799999999999,48.5205070754717
2016-04-07,36.814,48.53833944179214
2016-04-08,36.7775,48.61889540610069
2016-04-11,36.802499999999995,48.601049530473205
2016-04-12,36.5505,48.11770847209515
2016-04-13,37.2131,49.12907880758807
2016-04-14,37.635299999999994,49.2902363800578
2016-04-15,37.6347,49.32597525606469
2016-04-18,37.865,49.41549243712363
2016-04-19,37.4665,49.836216634154994
2016-04-20,37.500499999999995,49.661620183486235
2016-04-21,37.4775,49.59900798673359
2016-04-22,35.6805,45.44150318655852
2016-04-25,35.779500000000006,46.21127743235464
2016-04-26,35.15129999999999,45.72793367029549
2016-04-27,34.6183,45.24463162544169
2016-04-28,34.4775,44.35848432865731
2016-04-29,34.45,44.17057549629036
2016-05-02,34.55,44.555321955542375
2016-05-03,34.6,44.39429168340698
2016-05-04,34.45049999999999,44.269030679767404
2016-05-05,34.786,44.51064032839407
2016-05-06,34.9053,44.44801595554673
2016-05-09,35.5,44.75234671459956
2016-05-10,35.786,44.922410956487646
2016-05-11,35.64,45.647347698334976
2016-05-12,35.45,45.57572308289653
2016-05-13,35.463,45.68319812059515
2016-05-16,35.2825,45.423648948485436
2016-05-17,35.2055,45.389803999208084
2016-05-18,35.0315,45.33573351702421
2016-05-19,34.83999999999999,44.90314618441971
2016-05-20,35.026,45.425812722244174
2016-05-23,35.208999999999996,45.047334639216466
2016-05-24,35.342999999999996,45.42584531886024
2016-05-25,35.9852,46.67866882194936
2016-05-26,36.013999999999996,46.29110749662748
2016-05-27,36.2,46.66068096330276
2016-05-31,36.562999999999995,46.94009705660377
2016-06-01,36.533,47.26456393566698
2016-06-02,36.2085,46.71925687881098
2016-06-03,36.02799999999999,46.507451631589106
2016-06-06,35.730500000000006,46.768786476117405
2016-06-07,35.8275,46.9581
2016-06-08,36.029,46.750777863182165
2016-06-09,36.1168,46.40833000774894
2016-06-10,35.8215,46.002724786324784
2016-06-13,35.8255,44.21808915037894
2016-06-14,35.656,44.67776032510536
2016-06-15,35.8655,44.7859
2016-06-16,35.163,44.62076670450486
2016-06-17,34.422599999999996,44.90309495312188
2016-06-20,34.67049999999999,45.09234775314559
2016-06-21,34.60049999999999,45.209553897245556
2016-06-22,34.65409999999999,45.923801019807804
2016-06-23,34.35,46.10180735889039
2016-06-24,33.67250000000001,44.63269500301025
2016-06-27,33.164199999999994,43.29428371876936
2016-06-28,33.650000000000006,43.866593891585765
2016-06-29,34.070499999999996,44.885033636723385
2016-06-30,34.18249999999999,45.51602403752199
2016-07-01,34.6065,46.02978231039875
2016-07-05,34.444,45.73233781512605
2016-07-06,34.4545,45.41680710393149
2016-07-07,34.4108,46.02969515375632
2016-07-08,34.8218,46.46232055449331
2016-07-11,35.361999999999995,47.291543240159726
2016-07-12,35.7955,47.57544488817891
2016-07-13,35.842499999999994,47.93146892169688
2016-07-14,35.9015,48.29199099367324
2016-07-15,35.9528,47.958559441340775
2016-07-18,36.0595,48.26496432542625
2016-07-19,36.449999999999996,47.70619084573366
2016-07-20,36.855,50.04960316580219
2016-07-21,36.7915,50.25684774193549
2016-07-22,36.827999999999996,50.27486798656532
2016-07-25,36.87500000000001,50.702979561078806
2016-07-26,36.713499999999996,50.93287318534179
2016-07-27,36.85000000000001,50.57229549741947
2016-07-28,36.964999999999996,50.2207601494396
2016-07-29,38.3385,50.51827637614679
2016-08-01,38.0545,50.599325309296574
2016-08-02,38.3925,50.75254734888654
2016-08-03,38.341,50.914773143759874
2016-08-04,38.439800000000005,51.07705906952431
2016-08-05,38.617,51.780033902691514
2016-08-08,38.904500000000006,52.07753396486393
2016-08-09,39.0285,52.293864639175254
2016-08-10,39.13890000000001,52.11353871078938
2016-08-11,39.1485,52.30284710120069
2016-08-12,39.019999999999996,51.933281912323096
2016-08-15,39.0055,52.239691052993805
2016-08-16,38.6722,51.939522963091925
2016-08-17,38.6765,51.90331476719943
2016-08-18,38.85,51.93951520833333
2016-08-19,38.6565,51.87609163484901
2016-08-22,38.502500000000005,51.93046121033466
2016-08-23,38.5892,52.465523060977716
2016-08-24,38.353500000000004,52.34317264020707
2016-08-25,38.1592,52.40209943269727
