date,GOOG,MSFT
2016-12-01,60358000.0,34542121.0
2016-12-02,29050000.0,25515670.0
2016-12-05,27884000.0,23552660.0
2016-12-06,33814000.0,19907039.0
2016-12-07,35220000.0,30808570.0
2016-12-08,29762000.0,21220750.0
2016-12-09,36438000.0,27349359.0
2016-12-12,42082000.0,20198080.0
2016-12-13,42904000.0,35718871.0
2016-12-14,34084000.0,30352650.0
2016-12-15,32530000.0,27669869.0
2016-12-16,48876000.0,42453078.0
2016-12-19,24642000.0,34338219.0
2016-12-20,19020000.0,26028381.0
2016-12-21,24226000.0,17096301.0
2016-12-22,19444000.0,22176590.0
2016-12-23,12468000.0,12403820.0
2016-12-27,15782000.0,11763170.0
2016-12-28,23076000.0,14653350.0
2016-12-29,14886000.0,10250580.0
2016-12-30,35400000.0,25579910.0
2017-01-03,33146000.0,20694100.0
2017-01-04,21460000.0,21339971.0
2017-01-05,26704000.0,24875971.0
2017-01-06,32804000.0,19922920.0
2017-01-09,25492000.0,20382730.0
2017-01-10,23536000.0,18593000.0
2017-01-11,21318000.0,21517340.0
2017-01-12,27062000.0,20968221.0
2017-01-13,21984000.0,19422311.0
2017-01-17,27242000.0,20663980.0
2017-01-18,25888000.0,19670100.0
2017-01-19,18386000.0,18451660.0
2017-01-20,33400000.0,30213461.0
2017-01-23,39272000.0,23097580.0
2017-01-24,29480000.0,24672939.0
2017-01-25,29890000.0,24654930.0
2017-01-26,59478000.0,43554648.0
2017-01-27,59316000.0,44817969.0
2017-01-30,64932000.0,31651449.0
2017-01-31,43212000.0,25270551.0
2017-02-01,40594000.0,39671527.0
2017-02-02,30642000.0,45827008.0
2017-02-03,29268000.0,30301760.0
2017-02-06,23690000.0,19796359.0
2017-02-07,24824000.0,20277230.0
2017-02-08,23106000.0,18096359.0
2017-02-09,19794000.0,22644439.0
2017-02-10,22700000.0,18170730.0
2017-02-13,24266000.0,22920100.0
2017-02-14,21094000.0,23108430.0
2017-02-15,26272000.0,17005160.0
2017-02-16,25752000.0,20546350.0
2017-02-17,32220000.0,21248820.0
2017-02-21,25246000.0,20655869.0
2017-02-22,19658000.0,19292650.0
2017-02-23,29456000.0,20273131.0
2017-02-24,27844000.0,21796801.0
2017-02-27,22030000.0,15871510.0
2017-02-28,45216000.0,23239830.0
2017-03-01,29930000.0,26937461.0
2017-03-02,18850000.0,24539600.0
2017-03-03,17928000.0,18139410.0
2017-03-06,22180000.0,18750260.0
2017-03-07,20752000.0,18520990.0
2017-03-08,19796000.0,21510910.0
2017-03-09,25230000.0,19846830.0
2017-03-10,34080000.0,19538250.0
2017-03-13,24472000.0,20100039.0
2017-03-14,15598000.0,14280200.0
2017-03-15,27630000.0,24833811.0
2017-03-16,19552000.0,20674301.0
2017-03-17,34246000.0,49219688.0
2017-03-20,24630000.0,14598080.0
2017-03-21,49270000.0,26640480.0
2017-03-22,28030000.0,20680020.0
2017-03-23,69742000.0,19269199.0
2017-03-24,39620000.0,22617109.0
2017-03-27,37886000.0,18614660.0
2017-03-28,32410000.0,20080359.0
2017-03-29,35726000.0,13618420.0
2017-03-30,21106000.0,15122820.0
2017-03-31,28038000.0,21040330.0
2017-04-03,33430000.0,20400869.0
2017-04-04,20908000.0,12997450.0
2017-04-05,31106000.0,21448590.0
2017-04-06,25088000.0,18103449.0
2017-04-07,21146000.0,14108530.0
2017-04-10,19578000.0,17952740.0
2017-04-11,21594000.0,18791529.0
2017-04-12,18010000.0,17108510.0
2017-04-13,22448000.0,17896480.0
2017-04-17,17900000.0,16689270.0
2017-04-18,16734000.0,15155610.0
2017-04-19,19084000.0,26992770.0
2017-04-20,19180000.0,22299480.0
2017-04-21,26472000.0,32522650.0
2017-04-24,27450000.0,29769980.0
2017-04-25,33440000.0,30242730.0
2017-04-26,24744000.0,26190770.0
2017-04-27,40536000.0,34970953.0
2017-04-28,65526000.0,39548820.0
2017-05-01,42320000.0,31954359.0
2017-05-02,31744000.0,23906119.0
2017-05-03,29990000.0,28927971.0
2017-05-04,28442000.0,21749410.0
2017-05-05,38226000.0,19128779.0
2017-05-08,26596000.0,18566090.0
2017-05-09,31636000.0,22858410.0
2017-05-10,23478000.0,17977830.0
2017-05-11,16700000.0,28789410.0
2017-05-12,21012000.0,18714119.0
2017-05-15,22162000.0,31530301.0
2017-05-16,19390000.0,34956039.0
2017-05-17,47242000.0,30548779.0
2017-05-18,31938000.0,25201270.0
2017-05-19,27860000.0,26961119.0
2017-05-22,22408000.0,16237550.0
2017-05-23,25416000.0,15425820.0
2017-05-24,20496000.0,14666870.0
2017-05-25,33210000.0,21854100.0
2017-05-26,25040000.0,19827920.0
2017-05-30,29334000.0,17072840.0
2017-05-31,48962000.0,30436359.0
2017-06-01,28210000.0,21603600.0
2017-06-02,35020000.0,34770262.0
2017-06-05,25042000.0,33316762.0
2017-06-06,36292000.0,31511070.0
2017-06-07,29078000.0,22301770.0
2017-06-08,29638000.0,24588270.0
2017-06-09,66188000.0,49187398.0
2017-06-12,75270000.0,47761738.0
2017-06-13,40266000.0,25258609.0
2017-06-14,29794000.0,25510689.0
2017-06-15,42662000.0,26068711.0
2017-06-16,61894000.0,48345090.0
2017-06-19,30666000.0,23798270.0
2017-06-20,22520000.0,21512230.0
2017-06-21,24044000.0,19891051.0
2017-06-22,18828000.0,22965740.0
2017-06-23,30558000.0,27617289.0
2017-06-26,31968000.0,19606971.0
2017-06-27,51598000.0,25215131.0
2017-06-28,54428000.0,25806199.0
2017-06-29,65984000.0,28918721.0
2017-06-30,41804000.0,24161070.0
2017-07-03,34196000.0,16165540.0
2017-07-05,36278000.0,21176270.0
2017-07-06,28490000.0,21117570.0
2017-07-07,32756000.0,16878320.0
2017-07-10,23856000.0,15014500.0
2017-07-11,22264000.0,17460020.0
2017-07-12,30642000.0,17750930.0
2017-07-13,25894000.0,20269820.0
2017-07-14,21076000.0,25868090.0
2017-07-17,23310000.0,21803910.0
2017-07-18,23080000.0,26435301.0
2017-07-19,24490000.0,22416221.0
2017-07-20,32490000.0,42361031.0
2017-07-21,34220000.0,46717078.0
2017-07-24,64966000.0,21394830.0
2017-07-25,93220000.0,22018680.0
2017-07-26,41766000.0,16252230.0
2017-07-27,64260000.0,36844219.0
2017-07-28,36928000.0,18306680.0
2017-07-31,39402000.0,23600051.0
2017-08-01,25554000.0,20823891.0
2017-08-02,36488000.0,26499160.0
2017-08-03,24050000.0,18214420.0
2017-08-04,21646000.0,22578949.0
2017-08-07,20644000.0,18705680.0
2017-08-08,21232000.0,22044590.0
2017-08-09,23842000.0,22213410.0
2017-08-10,36480000.0,24734461.0
2017-08-11,24136000.0,21443680.0
2017-08-14,21290000.0,20096590.0
2017-08-15,17668000.0,19181400.0
2017-08-16,20134000.0,18150400.0
2017-08-17,25544000.0,22977520.0
2017-08-18,26854000.0,18761490.0
2017-08-21,18868000.0,17734770.0
2017-08-22,23334000.0,14343670.0
2017-08-23,21804000.0,13766510.0
2017-08-24,25406000.0,17098279.0
2017-08-25,21068000.0,12794300.0
2017-08-28,21730000.0,14569720.0
2017-08-29,23712000.0,11478380.0
2017-08-30,26024000.0,16897801.0
2017-08-31,31652000.0,27652811.0
2017-09-01,18948000.0,21736160.0
2017-09-05,26528000.0,22242381.0
2017-09-06,30554000.0,16535789.0
2017-09-07,24254000.0,17471199.0
2017-09-08,20230000.0,14703820.0
2017-09-11,25340000.0,17910381.0
2017-09-12,22688000.0,14394850.0
2017-09-13,22052000.0,13380800.0
2017-09-14,27952000.0,15733910.0
2017-09-15,50108000.0,38578441.0
2017-09-18,26138000.0,23306961.0
2017-09-19,18734000.0,16093340.0
2017-09-20,33396000.0,21587881.0
2017-09-21,25812000.0,19186141.0
2017-09-22,21054000.0,14111370.0
2017-09-25,37136000.0,24149160.0
2017-09-26,33338000.0,18019580.0
2017-09-27,44788000.0,19565141.0
2017-09-28,20406000.0,10883790.0
2017-09-29,31620000.0,17079109.0
2017-10-02,25668000.0,15304760.0
2017-10-03,17766000.0,12190400.0
2017-10-04,19048000.0,13317680.0
2017-10-05,24276000.0,21195260.0
2017-10-06,23478000.0,13959810.0
2017-10-09,17828000.0,11386500.0
2017-10-10,19368000.0,13944550.0
2017-10-11,33866000.0,15388900.0
2017-10-12,25248000.0,16876539.0
2017-10-13,23396000.0,15335740.0
2017-10-16,18210000.0,12380090.0
2017-10-17,25804000.0,16823990.0
2017-10-18,21152000.0,13300700.0
2017-10-19,26272000.0,15092760.0
2017-10-20,23664000.0,22866430.0
2017-10-23,29568000.0,20627170.0
2017-10-24,24244000.0,17517180.0
2017-10-25,24226000.0,20410811.0
2017-10-26,40842000.0,32120721.0
2017-10-27,103354000.0,71066727.0
2017-10-30,41702000.0,31756650.0
2017-10-31,26614000.0,27086580.0
2017-11-01,27468000.0,22307369.0
2017-11-02,20980000.0,23992949.0
2017-11-03,21528000.0,17633539.0
2017-11-06,22504000.0,19860850.0
2017-11-07,22246000.0,17939730.0
2017-11-08,21774000.0,18034170.0
2017-11-09,24904000.0,21178359.0
2017-11-10,14400000.0,19397789.0
2017-11-13,17716000.0,14196900.0
2017-11-14,19184000.0,18801279.0
2017-11-15,17080000.0,19383100.0
2017-11-16,22594000.0,20962750.0
2017-11-17,27942000.0,22078990.0
2017-11-20,19070000.0,16314980.0
2017-11-21,21940000.0,21237449.0
2017-11-22,14926000.0,20553090.0
2017-11-24,10740000.0,7425603.0
2017-11-27,26158000.0,18265240.0
2017-11-28,28488000.0,21925961.0
2017-11-29,49188000.0,27381109.0
2017-11-30,34480000.0,33054648.0
2017-12-01,38192000.0,29532131.0
2017-12-04,38128000.0,39094879.0
2017-12-05,41346000.0,26152260.0
2017-12-06,25440000.0,26162051.0
2017-12-07,29164000.0,23184551.0
2017-12-08,25816000.0,24489109.0
2017-12-11,23856000.0,22857850.0
2017-12-12,25590000.0,23924109.0
2017-12-13,25654000.0,22062680.0
2017-12-14,31174000.0,19305961.0
2017-12-15,65518000.0,53936688.0
2017-12-18,31092000.0,22283750.0
2017-12-19,26774000.0,23524789.0
2017-12-20,25372000.0,23674930.0
2017-12-21,19914000.0,17990750.0
2017-12-22,15102000.0,14145840.0
2017-12-26,15212000.0,9891237.0
2017-12-27,25438000.0,14678030.0
2017-12-28,16742000.0,10594340.0
2017-12-29,17750000.0,18717410.0
2018-01-02,24752000.0,22483801.0
2018-01-03,28604000.0,26061439.0
2018-01-04,20092000.0,21911971.0
2018-01-05,25582000.0,23407109.0
2018-01-08,20952000.0,22113051.0
2018-01-09,18050000.0,19484320.0
2018-01-10,20856000.0,18652199.0
2018-01-11,19566000.0,17808881.0
2018-01-12,34410000.0,24271529.0
2018-01-16,31506000.0,36599738.0
2018-01-17,24052000.0,25621160.0
2018-01-18,23964000.0,24159680.0
2018-01-19,35564000.0,36875008.0
2018-01-22,32360000.0,23601561.0
2018-01-23,26662000.0,23412840.0
2018-01-24,28332000.0,33277480.0
2018-01-25,29610000.0,26383240.0
2018-01-26,40376000.0,29172170.0
2018-01-29,27578000.0,31569939.0
2018-01-30,31126000.0,38635047.0
2018-01-31,30774000.0,48756340.0
2018-02-01,48242000.0,47227879.0
2018-02-02,97158000.0,47867754.0
2018-02-05,75966000.0,51031473.0
2018-02-06,68960000.0,67998562.0
2018-02-07,47384000.0,41107594.0
2018-02-08,57182000.0,55628660.0
2018-02-09,70118000.0,63499070.0
2018-02-12,41154000.0,35720340.0
2018-02-13,25302000.0,26407699.0
2018-02-14,31116000.0,34960910.0
2018-02-15,36868000.0,27823869.0
2018-02-16,33590000.0,30596920.0
2018-02-20,28462000.0,30911730.0
2018-02-21,30258000.0,26922500.0
2018-02-22,26344000.0,24392750.0
2018-02-23,25220000.0,26329230.0
2018-02-26,31182000.0,30199850.0
2018-02-27,35482000.0,25869119.0
2018-02-28,37652000.0,31167340.0
2018-03-01,50318000.0,37135559.0
2018-03-02,45432000.0,32830391.0
2018-03-05,24044000.0,23901580.0
2018-03-06,30656000.0,22175779.0
2018-03-07,25850000.0,26716131.0
2018-03-08,27102000.0,25887830.0
2018-03-09,42560000.0,36937246.0
2018-03-12,43446000.0,26073740.0
2018-03-13,38144000.0,35387820.0
2018-03-14,25828000.0,32131980.0
2018-03-15,27908000.0,27611000.0
2018-03-16,61840000.0,49081281.0
2018-03-19,56118000.0,33344090.0
2018-03-20,36638000.0,23075240.0
2018-03-21,37578000.0,24457080.0
2018-03-22,53340000.0,38604719.0
2018-03-23,43134000.0,44068953.0
2018-03-26,53302000.0,56396781.0
2018-03-27,61906000.0,56569008.0
2018-03-28,67386000.0,52501152.0
2018-03-29,54536000.0,45867551.0
2018-04-02,53608000.0,48515422.0
2018-04-03,45502000.0,37213840.0
2018-04-04,49694000.0,35559961.0
2018-04-05,27260000.0,29771881.0
2018-04-06,34928000.0,38026000.0
2018-04-09,35032000.0,31533939.0
2018-04-10,39490000.0,26939881.0
2018-04-11,29678000.0,24872109.0
2018-04-12,27140000.0,26758881.0
2018-04-13,24460000.0,23346061.0
2018-04-16,24224000.0,20288080.0
2018-04-17,46406000.0,26771000.0
2018-04-18,26882000.0,21043289.0
2018-04-19,34954000.0,23552539.0
2018-04-20,37794000.0,31154381.0
2018-04-23,46826000.0,22331830.0
2018-04-24,95206000.0,34524801.0
2018-04-25,47822000.0,33729262.0
2018-04-26,41590000.0,42529039.0
2018-04-27,32396000.0,48272781.0
2018-04-30,33426000.0,41523609.0
2018-05-01,28558000.0,31408930.0
2018-05-02,32062000.0,27471000.0
2018-05-03,36302000.0,31142500.0
2018-05-04,38774000.0,22531330.0
2018-05-07,29322000.0,24242020.0
2018-05-08,24354000.0,23484590.0
2018-05-09,40656000.0,27327410.0
2018-05-10,28860000.0,22388119.0
2018-05-11,25074000.0,16778320.0
2018-05-14,30362000.0,19454119.0
2018-05-15,29898000.0,24594010.0
2018-05-16,21946000.0,17384740.0
2018-05-17,20876000.0,17246721.0
2018-05-18,31304000.0,17865840.0
2018-05-21,20464000.0,19422471.0
2018-05-22,21800000.0,15441190.0
2018-05-23,21214000.0,21251221.0
2018-05-24,15336000.0,26649289.0
2018-05-25,17988000.0,18363920.0
2018-05-29,37302000.0,28670980.0
2018-05-30,22770000.0,22158529.0
2018-05-31,61766000.0,34140887.0
2018-06-01,48432000.0,28655619.0
2018-06-04,37792000.0,27281619.0
2018-06-05,33560000.0,23514400.0
2018-06-06,33964000.0,21122920.0
2018-06-07,30400000.0,28232199.0
2018-06-08,25816000.0,22165131.0
2018-06-11,21586000.0,23490891.0
2018-06-12,18240000.0,18325230.0
2018-06-13,30128000.0,29492881.0
2018-06-14,26868000.0,25691811.0
2018-06-15,42450000.0,65738594.0
2018-06-18,28274000.0,23586039.0
2018-06-19,32420000.0,28653090.0
2018-06-20,32970000.0,26180789.0
2018-06-21,24762000.0,23198189.0
2018-06-22,26220000.0,38923113.0
2018-06-25,43146000.0,35433328.0
2018-06-26,31264000.0,26897240.0
2018-06-27,25878000.0,31298391.0
2018-06-28,21448000.0,26650670.0
2018-06-29,26302000.0,28053211.0
2018-07-02,24346000.0,19564520.0
2018-07-03,13580000.0,14670280.0
2018-07-05,21334000.0,18977400.0
2018-07-06,19922000.0,19234631.0
2018-07-09,18180000.0,18211980.0
2018-07-10,15968000.0,19293141.0
2018-07-11,22400000.0,19644650.0
2018-07-12,25038000.0,24335930.0
2018-07-13,24438000.0,24653500.0
2018-07-16,21114000.0,21786910.0
2018-07-17,32208000.0,25901730.0
2018-07-18,27872000.0,29493930.0
2018-07-19,25534000.0,40171648.0
2018-07-20,24948000.0,56038832.0
2018-07-23,52384000.0,29706961.0
2018-07-24,66364000.0,26316619.0
2018-07-25,42556000.0,30798061.0
2018-07-26,48112000.0,31372109.0
2018-07-27,42612000.0,37005289.0
2018-07-30,36998000.0,34668328.0
2018-07-31,32894000.0,27655150.0
2018-08-01,31344000.0,23628699.0
2018-08-02,30626000.0,26104260.0
2018-08-03,21792000.0,18659600.0
2018-08-06,21634000.0,20265949.0
2018-08-07,29880000.0,16080210.0
2018-08-08,27406000.0,15487500.0
2018-08-09,16972000.0,13677210.0
2018-08-10,22174000.0,18183721.0
2018-08-13,19946000.0,18474881.0
2018-08-14,26962000.0,16788311.0
2018-08-15,36576000.0,29982811.0
2018-08-16,26864000.0,21384289.0
2018-08-17,27792000.0,18061510.0
2018-08-20,17416000.0,17914199.0
2018-08-21,24112000.0,22881859.0
2018-08-22,17748000.0,18000641.0
2018-08-23,19852000.0,18167721.0
2018-08-24,18932000.0,17234020.0
2018-08-27,23126000.0,19662330.0
2018-08-28,26080000.0,19151529.0
2018-08-29,25978000.0,20818039.0
2018-08-30,26628000.0,22798699.0
2018-08-31,36328000.0,23222711.0
2018-09-04,36620000.0,22634641.0
2018-09-05,41226000.0,32872352.0
2018-09-06,37770000.0,23477619.0
2018-09-07,28026000.0,22498650.0
2018-09-10,22308000.0,20727910.0
2018-09-11,24186000.0,24301770.0
2018-09-12,25910000.0,18891061.0
2018-09-13,28624000.0,26055619.0
2018-09-14,18880000.0,19122350.0
2018-09-17,26130000.0,20736520.0
2018-09-18,24072000.0,22170930.0
2018-09-19,23828000.0,21728430.0
2018-09-20,24508000.0,23714510.0
2018-09-21,88112000.0,71229695.0
2018-09-24,25420000.0,27334461.0
2018-09-25,19554000.0,22668010.0
2018-09-26,29246000.0,19352029.0
2018-09-27,25216000.0,19091301.0
2018-09-28,27612000.0,21647811.0
2018-10-01,27152000.0,18883080.0
2018-10-02,33758000.0,20787240.0
2018-10-03,25124000.0,16648020.0
2018-10-04,44190000.0,34821719.0
2018-10-05,23686000.0,29068859.0
2018-10-08,38648000.0,29640590.0
2018-10-09,26174000.0,26198590.0
2018-10-10,53514000.0,61376320.0
2018-10-11,58980000.0,63904281.0
2018-10-12,42026000.0,47742113.0
2018-10-15,27448000.0,32068100.0
2018-10-16,38570000.0,31610160.0
2018-10-17,29344000.0,26548240.0
2018-10-18,41890000.0,32506189.0
2018-10-19,25352000.0,32785480.0
2018-10-22,30284000.0,26545609.0
2018-10-23,36974000.0,43770434.0
2018-10-24,39648000.0,63897762.0
2018-10-25,50916000.0,61646820.0
2018-10-26,83752000.0,55523102.0
2018-10-29,77614000.0,55162000.0
2018-10-30,64254000.0,65350879.0
2018-10-31,50596000.0,51062379.0
2018-11-01,29640000.0,33384199.0
2018-11-02,36780000.0,37680191.0
2018-11-05,48828000.0,27922141.0
2018-11-06,24666000.0,24340250.0
2018-11-07,41168000.0,37901699.0
2018-11-08,29764000.0,25644109.0
2018-11-09,26864000.0,32039221.0
2018-11-12,29436000.0,33621809.0
2018-11-13,30274000.0,35374578.0
2018-11-14,31318000.0,39495141.0
2018-11-15,36722000.0,38505168.0
2018-11-16,33162000.0,33502121.0
2018-11-19,37172000.0,44773898.0
2018-11-20,48982000.0,64052461.0
2018-11-21,30686000.0,28130619.0
2018-11-23,13830000.0,13823100.0
2018-11-26,38856000.0,32336170.0
2018-11-27,36064000.0,29124490.0
2018-11-28,49508000.0,46788461.0
2018-11-29,29378000.0,28123199.0
2018-11-30,51604000.0,33665621.0
2018-12-03,39824000.0,34732770.0
2018-12-04,46904000.0,45196980.0
2018-12-06,55384000.0,49107434.0
2018-12-07,42024000.0,45044941.0
2018-12-10,36154000.0,40801527.0
2018-12-11,27894000.0,42381953.0
2018-12-12,30476000.0,36183020.0
2018-12-13,26596000.0,31333359.0
2018-12-14,33732000.0,47043141.0
2018-12-17,47708000.0,56957312.0
2018-12-18,43850000.0,49319199.0
2018-12-19,49586000.0,68198195.0
2018-12-20,53470000.0,70334180.0
2018-12-21,91920000.0,111242094.0
2018-12-24,31806000.0,43935191.0
2018-12-26,47466000.0,51634793.0
2018-12-27,42196000.0,49498512.0
2018-12-28,28296000.0,38169312.0
2018-12-31,29866000.0,33173770.0
2019-01-02,30652000.0,35329352.0
2019-01-03,36822000.0,42578406.0
2019-01-04,41878000.0,44060621.0
2019-01-07,39638000.0,35656141.0
2019-01-08,35298000.0,31514420.0
2019-01-09,23986000.0,32280840.0
2019-01-10,29128000.0,30067561.0
2019-01-11,30416000.0,28314199.0
2019-01-14,22886000.0,28437080.0
2019-01-15,29272000.0,31587619.0
2019-01-16,26636000.0,29853869.0
